"","ETH.group","agegrp","sex","deaths","year"
"9727","CHI","[60,65)","F",56.7731959702691,"2030"
"9728","CHI","[60,65)","M",62.5218891540958,"2030"
"9729","CHI","[65,70)","F",91.265565363952,"2030"
"9730","CHI","[65,70)","M",97.8175934093548,"2030"
"9731","CHI","[70,75)","F",109.596549998985,"2030"
"9732","CHI","[70,75)","M",123.157958547633,"2030"
"9733","CHI","[75,80)","F",152.331622830235,"2030"
"9734","CHI","[75,80)","M",129.802473579161,"2030"
"9735","CHI","[80,85)","F",160.929855217958,"2030"
"9736","CHI","[80,85)","M",122.93580633101,"2030"
"9737","CHI","[85,90)","F",119.125722929734,"2030"
"9738","CHI","[85,90)","M",111.113358345664,"2030"
"9739","CHI","[90,95)","F",171.730429731809,"2030"
"9740","CHI","[90,95)","M",173.190114629387,"2030"
"9741","CHI","[95,100)","F",227.714776004319,"2030"
"9742","CHI","[95,100)","M",199.269292165519,"2030"
"9743","CHI","[100,105)","F",454.868810367453,"2030"
"9744","CHI","[100,105)","M",245.981888266355,"2030"
"9745","IND","[0,5)","F",24.1459524395704,"2030"
"9746","IND","[0,5)","M",29.3818840667463,"2030"
"9747","IND","[5,10)","F",5.97846904031996,"2030"
"9748","IND","[5,10)","M",6.391985790793,"2030"
"9749","IND","[10,15)","F",5.87191519931026,"2030"
"9750","IND","[10,15)","M",5.74728957864204,"2030"
"9751","IND","[15,20)","F",6.23310509144035,"2030"
"9752","IND","[15,20)","M",9.62834382666738,"2030"
"9753","IND","[20,25)","F",8.01769736928924,"2030"
"9754","IND","[20,25)","M",14.5777134273587,"2030"
"9755","IND","[25,30)","F",11.3149964926619,"2030"
"9756","IND","[25,30)","M",19.7891863708513,"2030"
"9757","IND","[30,35)","F",27.9339190024393,"2030"
"9758","IND","[30,35)","M",42.9781660002775,"2030"
"9759","IND","[35,40)","F",44.0025880067096,"2030"
"9760","IND","[35,40)","M",77.2629813156708,"2030"
"9761","IND","[40,45)","F",74.2135032545975,"2030"
"9762","IND","[40,45)","M",150.064648613419,"2030"
"9763","IND","[45,50)","F",112.519308633691,"2030"
"9764","IND","[45,50)","M",213.4734322494,"2030"
"9765","IND","[50,55)","F",133.262873234183,"2030"
"9766","IND","[50,55)","M",236.138834461139,"2030"
"9767","IND","[55,60)","F",162.88366747246,"2030"
"9768","IND","[55,60)","M",237.128834708839,"2030"
"9769","IND","[60,65)","F",239.776292150031,"2030"
"9770","IND","[60,65)","M",327.684002017585,"2030"
"9771","IND","[65,70)","F",346.081013428418,"2030"
"9772","IND","[65,70)","M",453.307855149076,"2030"
"9773","IND","[70,75)","F",458.806962286236,"2030"
"9774","IND","[70,75)","M",583.616637945151,"2030"
"9775","IND","[75,80)","F",613.426683835641,"2030"
"9776","IND","[75,80)","M",728.376272732163,"2030"
"9777","IND","[80,85)","F",678.94867122378,"2030"
"9778","IND","[80,85)","M",659.120872668592,"2030"
"9779","IND","[85,90)","F",685.881796691737,"2030"
"9780","IND","[85,90)","M",627.726141556963,"2030"
"9781","IND","[90,95)","F",804.759578620126,"2030"
"9782","IND","[90,95)","M",713.748752034124,"2030"
"9783","IND","[95,100)","F",632.435937052612,"2030"
"9784","IND","[95,100)","M",410.583788337026,"2030"
"9785","IND","[100,105)","F",314.278808509552,"2030"
"9786","IND","[100,105)","M",116.046615086942,"2030"
"9787","MIX","[0,5)","F",34.3196787606486,"2030"
"9788","MIX","[0,5)","M",40.4410551250519,"2030"
"9789","MIX","[5,10)","F",8.71090559778867,"2030"
"9790","MIX","[5,10)","M",9.35681483915834,"2030"
"9791","MIX","[10,15)","F",8.4082480394666,"2030"
"9792","MIX","[10,15)","M",8.81517579214419,"2030"
"9793","MIX","[15,20)","F",10.6815859632023,"2030"
"9794","MIX","[15,20)","M",18.1562417407715,"2030"
"9795","MIX","[20,25)","F",13.1640406381429,"2030"
"9796","MIX","[20,25)","M",24.4102773313521,"2030"
"9797","MIX","[25,30)","F",12.4561176669302,"2030"
"9798","MIX","[25,30)","M",20.6157906012864,"2030"
"9799","MIX","[30,35)","F",23.5150541490185,"2030"
"9800","MIX","[30,35)","M",32.8929316072994,"2030"
"9801","MIX","[35,40)","F",33.1308980332928,"2030"
"9802","MIX","[35,40)","M",51.589615148185,"2030"
"9803","MIX","[40,45)","F",48.7203886173796,"2030"
"9804","MIX","[40,45)","M",79.7352874400588,"2030"
"9805","MIX","[45,50)","F",62.5632382262472,"2030"
"9806","MIX","[45,50)","M",102.98197703094,"2030"
"9807","MIX","[50,55)","F",72.0352771166879,"2030"
"9808","MIX","[50,55)","M",100.851819092462,"2030"
"9809","MIX","[55,60)","F",90.3837408224148,"2030"
"9810","MIX","[55,60)","M",114.987200422852,"2030"
"9811","MIX","[60,65)","F",130.486166478253,"2030"
"9812","MIX","[60,65)","M",175.293260448934,"2030"
"9813","MIX","[65,70)","F",167.444214413147,"2030"
"9814","MIX","[65,70)","M",222.951347693828,"2030"
"9815","MIX","[70,75)","F",149.203621792113,"2030"
"9816","MIX","[70,75)","M",188.13444122115,"2030"
"9817","MIX","[75,80)","F",155.453845563816,"2030"
"9818","MIX","[75,80)","M",168.716072815946,"2030"
"9819","MIX","[80,85)","F",181.948995699718,"2030"
"9820","MIX","[80,85)","M",185.045128391828,"2030"
"9821","MIX","[85,90)","F",189.221070485474,"2030"
"9822","MIX","[85,90)","M",192.221851234421,"2030"
"9823","MIX","[90,95)","F",205.983778263871,"2030"
"9824","MIX","[90,95)","M",217.525138067052,"2030"
"9825","MIX","[95,100)","F",188.77729682535,"2030"
"9826","MIX","[95,100)","M",200.645921059443,"2030"
"9827","MIX","[100,105)","F",103.646238865216,"2030"
"9828","MIX","[100,105)","M",118.067082901387,"2030"
"9829","OAS","[0,5)","F",13.8333512177729,"2030"
"9830","OAS","[0,5)","M",16.5249374706849,"2030"
"9831","OAS","[5,10)","F",3.24875166984148,"2030"
"9832","OAS","[5,10)","M",3.70964991396182,"2030"
"9833","OAS","[10,15)","F",3.52122098677956,"2030"
"9834","OAS","[10,15)","M",3.37468907546051,"2030"
"9835","OAS","[15,20)","F",4.45870479842512,"2030"
"9836","OAS","[15,20)","M",7.13520839900991,"2030"
"9837","OAS","[20,25)","F",6.26631030716281,"2030"
"9838","OAS","[20,25)","M",11.544231553635,"2030"
"9839","OAS","[25,30)","F",8.67238065566333,"2030"
"9840","OAS","[25,30)","M",14.8334130732601,"2030"
"9841","OAS","[30,35)","F",19.6181056091283,"2030"
"9842","OAS","[30,35)","M",29.564420000598,"2030"
"9843","OAS","[35,40)","F",28.4592816573274,"2030"
"9844","OAS","[35,40)","M",53.6847814406128,"2030"
"9845","OAS","[40,45)","F",45.545634233457,"2030"
"9846","OAS","[40,45)","M",84.5827808980586,"2030"
"9847","OAS","[45,50)","F",66.1524439647478,"2030"
"9848","OAS","[45,50)","M",113.876322474606,"2030"
"9849","OAS","[50,55)","F",101.694816258122,"2030"
"9850","OAS","[50,55)","M",149.690241079443,"2030"
"9851","OAS","[55,60)","F",142.984039551775,"2030"
"9852","OAS","[55,60)","M",188.203491132784,"2030"
"9853","OAS","[60,65)","F",169.166798531364,"2030"
"9854","OAS","[60,65)","M",214.160726736764,"2030"
"9855","OAS","[65,70)","F",198.354746896386,"2030"
"9856","OAS","[65,70)","M",249.466870798601,"2030"
"9857","OAS","[70,75)","F",218.088334193543,"2030"
"9858","OAS","[70,75)","M",240.853459223925,"2030"
"9859","OAS","[75,80)","F",285.1110611651,"2030"
"9860","OAS","[75,80)","M",275.277879692138,"2030"
"9861","OAS","[80,85)","F",330.104513512305,"2030"
"9862","OAS","[80,85)","M",269.893139308457,"2030"
"9863","OAS","[85,90)","F",272.433707842465,"2030"
"9864","OAS","[85,90)","M",236.162038587925,"2030"
"9865","OAS","[90,95)","F",261.680670833154,"2030"
"9866","OAS","[90,95)","M",203.394978869953,"2030"
"9867","OAS","[95,100)","F",179.55748850623,"2030"
"9868","OAS","[95,100)","M",119.458810259974,"2030"
"9869","OAS","[100,105)","F",73.2350414192451,"2030"
"9870","OAS","[100,105)","M",35.5702777727246,"2030"
"9871","OBL","[0,5)","F",4.02703269314889,"2030"
"9872","OBL","[0,5)","M",4.93584365552695,"2030"
"9873","OBL","[5,10)","F",0.865645981542102,"2030"
"9874","OBL","[5,10)","M",0.884855457854738,"2030"
"9875","OBL","[10,15)","F",0.895066544698728,"2030"
"9876","OBL","[10,15)","M",0.833633116954422,"2030"
"9877","OBL","[15,20)","F",1.16476136988142,"2030"
"9878","OBL","[15,20)","M",2.32026887625295,"2030"
"9879","OBL","[20,25)","F",2.23178325279849,"2030"
"9880","OBL","[20,25)","M",4.78947240701855,"2030"
"9881","OBL","[25,30)","F",2.43320934498971,"2030"
"9882","OBL","[25,30)","M",4.11988624881975,"2030"
"9883","OBL","[30,35)","F",4.4273714694741,"2030"
"9884","OBL","[30,35)","M",6.33556031822413,"2030"
"9885","OBL","[35,40)","F",5.31311195045393,"2030"
"9886","OBL","[35,40)","M",10.4705524521387,"2030"
"9887","OBL","[40,45)","F",8.70401525018134,"2030"
"9888","OBL","[40,45)","M",18.1686032356108,"2030"
"9889","OBL","[45,50)","F",14.5096758120435,"2030"
"9890","OBL","[45,50)","M",29.8125107060631,"2030"
"9891","OBL","[50,55)","F",19.788348840939,"2030"
"9892","OBL","[50,55)","M",32.8690966095136,"2030"
"9893","OBL","[55,60)","F",30.9605380336185,"2030"
"9894","OBL","[55,60)","M",39.8981823296158,"2030"
"9895","OBL","[60,65)","F",58.7562201524718,"2030"
"9896","OBL","[60,65)","M",82.3596501282059,"2030"
"9897","OBL","[65,70)","F",84.468124375741,"2030"
"9898","OBL","[65,70)","M",112.925648565735,"2030"
"9899","OBL","[70,75)","F",55.7906293445343,"2030"
"9900","OBL","[70,75)","M",66.9566588219192,"2030"
"9901","OBL","[75,80)","F",45.2048464539773,"2030"
"9902","OBL","[75,80)","M",39.6554166639326,"2030"
"9903","OBL","[80,85)","F",43.6725552717263,"2030"
"9904","OBL","[80,85)","M",34.9323008912836,"2030"
"9905","OBL","[85,90)","F",58.8701319833422,"2030"
"9906","OBL","[85,90)","M",40.5651375621755,"2030"
"9907","OBL","[90,95)","F",71.9241539130378,"2030"
"9908","OBL","[90,95)","M",53.592883052152,"2030"
"9909","OBL","[95,100)","F",49.7116296196147,"2030"
"9910","OBL","[95,100)","M",37.9470633897732,"2030"
"9911","OBL","[100,105)","F",19.2811252455877,"2030"
"9912","OBL","[100,105)","M",13.2143141718546,"2030"
"9913","OTH","[0,5)","F",4.97679264217596,"2030"
"9914","OTH","[0,5)","M",5.83894509152275,"2030"
"9915","OTH","[5,10)","F",1.2391397380663,"2030"
"9916","OTH","[5,10)","M",1.49401011882516,"2030"
"9917","OTH","[10,15)","F",1.36915825979701,"2030"
"9918","OTH","[10,15)","M",1.43578103697397,"2030"
"9919","OTH","[15,20)","F",2.05803998722742,"2030"
"9920","OTH","[15,20)","M",4.01532052433732,"2030"
"9921","OTH","[20,25)","F",4.0805977683372,"2030"
"9922","OTH","[20,25)","M",8.15634534509132,"2030"
"9923","OTH","[25,30)","F",4.95509389554635,"2030"
"9924","OTH","[25,30)","M",9.71020676751538,"2030"
"9925","OTH","[30,35)","F",11.1594173342281,"2030"
"9926","OTH","[30,35)","M",18.882153707116,"2030"
"9927","OTH","[35,40)","F",16.6672315617127,"2030"
"9928","OTH","[35,40)","M",35.2026390813022,"2030"
"9929","OTH","[40,45)","F",28.4081648309528,"2030"
"9930","OTH","[40,45)","M",66.1257762697116,"2030"
"9931","OTH","[45,50)","F",42.3578950184575,"2030"
"9932","OTH","[45,50)","M",102.262649763769,"2030"
"9933","OTH","[50,55)","F",50.7522195599129,"2030"
"9934","OTH","[50,55)","M",116.118580876147,"2030"
"9935","OTH","[55,60)","F",64.7866234701439,"2030"
"9936","OTH","[55,60)","M",127.247667670078,"2030"
"9937","OTH","[60,65)","F",81.126308995164,"2030"
"9938","OTH","[60,65)","M",157.601798284985,"2030"
"9939","OTH","[65,70)","F",104.314685507828,"2030"
"9940","OTH","[65,70)","M",186.388291307827,"2030"
"9941","OTH","[70,75)","F",114.844328579311,"2030"
"9942","OTH","[70,75)","M",194.271989548476,"2030"
"9943","OTH","[75,80)","F",141.545630309567,"2030"
"9944","OTH","[75,80)","M",212.637004051147,"2030"
"9945","OTH","[80,85)","F",160.669176823295,"2030"
"9946","OTH","[80,85)","M",204.09080034243,"2030"
"9947","OTH","[85,90)","F",156.247982958809,"2030"
"9948","OTH","[85,90)","M",182.735261652816,"2030"
"9949","OTH","[90,95)","F",185.275444747541,"2030"
"9950","OTH","[90,95)","M",189.901824965404,"2030"
"9951","OTH","[95,100)","F",173.25320443956,"2030"
"9952","OTH","[95,100)","M",216.182883625383,"2030"
"9953","OTH","[100,105)","F",149.370983657798,"2030"
"9954","OTH","[100,105)","M",185.085931829768,"2030"
"9955","PAK","[0,5)","F",43.5028742270035,"2030"
"9956","PAK","[0,5)","M",53.1666815141992,"2030"
"9957","PAK","[5,10)","F",7.59586816134175,"2030"
"9958","PAK","[5,10)","M",8.65524907875681,"2030"
"9959","PAK","[10,15)","F",6.92083254637131,"2030"
"9960","PAK","[10,15)","M",6.30041269224396,"2030"
"9961","PAK","[15,20)","F",7.58363216698328,"2030"
"9962","PAK","[15,20)","M",16.0616415970377,"2030"
"9963","PAK","[20,25)","F",9.23441781490811,"2030"
"9964","PAK","[20,25)","M",18.594679207327,"2030"
"9965","PAK","[25,30)","F",14.183684859282,"2030"
"9966","PAK","[25,30)","M",22.6464666625665,"2030"
"9967","PAK","[30,35)","F",23.8076606851292,"2030"
"9968","PAK","[30,35)","M",39.6918364453785,"2030"
"9969","PAK","[35,40)","F",35.4847766267903,"2030"
"9970","PAK","[35,40)","M",64.9955103385944,"2030"
"9971","PAK","[40,45)","F",56.3621847121854,"2030"
"9972","PAK","[40,45)","M",106.50920002212,"2030"
"9973","PAK","[45,50)","F",98.666544604121,"2030"
"9974","PAK","[45,50)","M",181.051112293777,"2030"
"9975","PAK","[50,55)","F",130.948239673002,"2030"
"9976","PAK","[50,55)","M",199.969023684151,"2030"
"9977","PAK","[55,60)","F",145.202215012326,"2030"
"9978","PAK","[55,60)","M",222.323324131396,"2030"
"9979","PAK","[60,65)","F",178.817607314358,"2030"
"9980","PAK","[60,65)","M",269.571069099896,"2030"
"9981","PAK","[65,70)","F",194.047939488045,"2030"
"9982","PAK","[65,70)","M",264.906376821422,"2030"
"9983","PAK","[70,75)","F",257.001298392754,"2030"
"9984","PAK","[70,75)","M",328.402352153978,"2030"
"9985","PAK","[75,80)","F",289.236519544711,"2030"
"9986","PAK","[75,80)","M",387.473896333503,"2030"
"9987","PAK","[80,85)","F",275.904363907749,"2030"
"9988","PAK","[80,85)","M",224.089978015766,"2030"
"9989","PAK","[85,90)","F",262.805454784833,"2030"
"9990","PAK","[85,90)","M",267.791221394994,"2030"
"9991","PAK","[90,95)","F",326.941745054641,"2030"
"9992","PAK","[90,95)","M",378.012613173815,"2030"
"9993","PAK","[95,100)","F",225.609108037698,"2030"
"9994","PAK","[95,100)","M",224.557597608067,"2030"
"9995","PAK","[100,105)","F",68.3531605922299,"2030"
"9996","PAK","[100,105)","M",71.5129227579559,"2030"
"9997","WBI","[0,5)","F",282.099323255268,"2030"
"9998","WBI","[0,5)","M",356.089598830595,"2030"
"9999","WBI","[5,10)","F",90.3652372618152,"2030"
"10000","WBI","[5,10)","M",94.7720728198848,"2030"
"10001","WBI","[10,15)","F",85.3597125482095,"2030"
"10002","WBI","[10,15)","M",100.872985592528,"2030"
"10003","WBI","[15,20)","F",139.558741369017,"2030"
"10004","WBI","[15,20)","M",237.299179594002,"2030"
"10005","WBI","[20,25)","F",168.532921877699,"2030"
"10006","WBI","[20,25)","M",329.272850579046,"2030"
"10007","WBI","[25,30)","F",219.257465047049,"2030"
"10008","WBI","[25,30)","M",363.076973120418,"2030"
"10009","WBI","[30,35)","F",460.511793575364,"2030"
"10010","WBI","[30,35)","M",673.009822759975,"2030"
"10011","WBI","[35,40)","F",701.382903261534,"2030"
"10012","WBI","[35,40)","M",1045.60551250229,"2030"
"10013","WBI","[40,45)","F",1067.89618248423,"2030"
"10014","WBI","[40,45)","M",1736.58237611948,"2030"
"10015","WBI","[45,50)","F",1563.25774774618,"2030"
"10016","WBI","[45,50)","M",2483.918061857,"2030"
"10017","WBI","[50,55)","F",2337.47016468197,"2030"
"10018","WBI","[50,55)","M",3104.35249415295,"2030"
"10019","WBI","[55,60)","F",4062.30906007866,"2030"
"10020","WBI","[55,60)","M",5355.95171651027,"2030"
"10021","WBI","[60,65)","F",7269.60941146415,"2030"
"10022","WBI","[60,65)","M",9648.17134045731,"2030"
"10023","WBI","[65,70)","F",12559.4125429745,"2030"
"10024","WBI","[65,70)","M",16349.9417651657,"2030"
"10025","WBI","[70,75)","F",15547.3974697455,"2030"
"10026","WBI","[70,75)","M",20091.0788379593,"2030"
"10027","WBI","[75,80)","F",23623.0943659753,"2030"
"10028","WBI","[75,80)","M",26889.831962114,"2030"
"10029","WBI","[80,85)","F",38934.0045507312,"2030"
"10030","WBI","[80,85)","M",40181.115944486,"2030"
"10031","WBI","[85,90)","F",40364.109807109,"2030"
"10032","WBI","[85,90)","M",37740.8167395298,"2030"
"10033","WBI","[90,95)","F",42704.9569801063,"2030"
"10034","WBI","[90,95)","M",34027.2982485161,"2030"
"10035","WBI","[95,100)","F",26645.2760471276,"2030"
"10036","WBI","[95,100)","M",16886.1284022974,"2030"
"10037","WBI","[100,105)","F",8057.55178217063,"2030"
"10038","WBI","[100,105)","M",3552.2596656144,"2030"
"10039","WHO","[0,5)","F",26.4639756870895,"2030"
"10040","WHO","[0,5)","M",30.7354558736759,"2030"
"10041","WHO","[5,10)","F",7.75847702960993,"2030"
"10042","WHO","[5,10)","M",8.25422581028698,"2030"
"10043","WHO","[10,15)","F",7.19348809663916,"2030"
"10044","WHO","[10,15)","M",8.51633785413546,"2030"
"10045","WHO","[15,20)","F",11.7705897327212,"2030"
"10046","WHO","[15,20)","M",21.376743791529,"2030"
"10047","WHO","[20,25)","F",20.399343884971,"2030"
"10048","WHO","[20,25)","M",43.3780749526389,"2030"
"10049","WHO","[25,30)","F",33.4067183895051,"2030"
"10050","WHO","[25,30)","M",66.9667257348098,"2030"
"10051","WHO","[30,35)","F",81.2567353661146,"2030"
"10052","WHO","[30,35)","M",133.171984203207,"2030"
"10053","WHO","[35,40)","F",118.602639408586,"2030"
"10054","WHO","[35,40)","M",213.939523122134,"2030"
"10055","WHO","[40,45)","F",209.076553568266,"2030"
"10056","WHO","[40,45)","M",350.406334421003,"2030"
"10057","WHO","[45,50)","F",337.867534557528,"2030"
"10058","WHO","[45,50)","M",531.035500609035,"2030"
"10059","WHO","[50,55)","F",358.874580070342,"2030"
"10060","WHO","[50,55)","M",520.704441413628,"2030"
"10061","WHO","[55,60)","F",354.411525416373,"2030"
"10062","WHO","[55,60)","M",465.296966682334,"2030"
"10063","WHO","[60,65)","F",397.659019282597,"2030"
"10064","WHO","[60,65)","M",520.620781318521,"2030"
"10065","WHO","[65,70)","F",523.839120676102,"2030"
"10066","WHO","[65,70)","M",628.654665688993,"2030"
"10067","WHO","[70,75)","F",556.60285355019,"2030"
"10068","WHO","[70,75)","M",649.132362178774,"2030"
"10069","WHO","[75,80)","F",666.05958252962,"2030"
"10070","WHO","[75,80)","M",625.313498755886,"2030"
"10071","WHO","[80,85)","F",794.595306632378,"2030"
"10072","WHO","[80,85)","M",632.417002547437,"2030"
"10073","WHO","[85,90)","F",708.026039503345,"2030"
"10074","WHO","[85,90)","M",495.484096751984,"2030"
"10075","WHO","[90,95)","F",733.406290792433,"2030"
"10076","WHO","[90,95)","M",394.869289842086,"2030"
"10077","WHO","[95,100)","F",523.300313594854,"2030"
"10078","WHO","[95,100)","M",305.065355623517,"2030"
"10079","WHO","[100,105)","F",481.974225136411,"2030"
"10080","WHO","[100,105)","M",577.048492123194,"2030"
"10081","BAN","[0,5)","F",14.8314289001102,"2031"
"10082","BAN","[0,5)","M",17.5716391322928,"2031"
"10083","BAN","[5,10)","F",2.25340492180365,"2031"
"10084","BAN","[5,10)","M",3.8829012770173,"2031"
"10085","BAN","[10,15)","F",2.261609577515,"2031"
"10086","BAN","[10,15)","M",2.62118099129259,"2031"
"10087","BAN","[15,20)","F",3.29405107098034,"2031"
"10088","BAN","[15,20)","M",6.44199603772125,"2031"
"10089","BAN","[20,25)","F",2.44652702263573,"2031"
"10090","BAN","[20,25)","M",6.10603702433286,"2031"
"10091","BAN","[25,30)","F",4.4797923149819,"2031"
"10092","BAN","[25,30)","M",7.30509643530174,"2031"
"10093","BAN","[30,35)","F",8.28470210216283,"2031"
"10094","BAN","[30,35)","M",12.5427927886828,"2031"
"10095","BAN","[35,40)","F",10.5599498769993,"2031"
"10096","BAN","[35,40)","M",19.0388001016722,"2031"
"10097","BAN","[40,45)","F",17.6448740566239,"2031"
"10098","BAN","[40,45)","M",32.4569750914922,"2031"
"10099","BAN","[45,50)","F",36.3905464580522,"2031"
"10100","BAN","[45,50)","M",54.3316079156494,"2031"
"10101","BAN","[50,55)","F",46.1537330251839,"2031"
"10102","BAN","[50,55)","M",70.3743418108377,"2031"
"10103","BAN","[55,60)","F",55.4639352368105,"2031"
"10104","BAN","[55,60)","M",99.8704963031939,"2031"
"10105","BAN","[60,65)","F",57.3989391761753,"2031"
"10106","BAN","[60,65)","M",113.477621649719,"2031"
"10107","BAN","[65,70)","F",57.6925109561424,"2031"
"10108","BAN","[65,70)","M",111.754699852592,"2031"
"10109","BAN","[70,75)","F",63.6170693045393,"2031"
"10110","BAN","[70,75)","M",120.784546752187,"2031"
"10111","BAN","[75,80)","F",106.607966308567,"2031"
"10112","BAN","[75,80)","M",92.4398725928449,"2031"
"10113","BAN","[80,85)","F",110.782535989439,"2031"
"10114","BAN","[80,85)","M",40.1863944512418,"2031"
"10115","BAN","[85,90)","F",112.464361115251,"2031"
"10116","BAN","[85,90)","M",82.8665065569809,"2031"
"10117","BAN","[90,95)","F",199.660106215066,"2031"
"10118","BAN","[90,95)","M",212.950911457431,"2031"
"10119","BAN","[95,100)","F",201.107947702684,"2031"
"10120","BAN","[95,100)","M",173.879301907772,"2031"
"10121","BAN","[100,105)","F",1697.37299557543,"2031"
"10122","BAN","[100,105)","M",62.6350960569031,"2031"
"10123","BLA","[0,5)","F",22.0517478047134,"2031"
"10124","BLA","[0,5)","M",26.5682556445082,"2031"
"10125","BLA","[5,10)","F",5.28879351278045,"2031"
"10126","BLA","[5,10)","M",5.25503857864835,"2031"
"10127","BLA","[10,15)","F",5.70728966042595,"2031"
"10128","BLA","[10,15)","M",5.14924002261891,"2031"
"10129","BLA","[15,20)","F",6.27177704387069,"2031"
"10130","BLA","[15,20)","M",11.3840108567255,"2031"
"10131","BLA","[20,25)","F",7.83053440659208,"2031"
"10132","BLA","[20,25)","M",16.4398017897092,"2031"
"10133","BLA","[25,30)","F",10.2264314201684,"2031"
"10134","BLA","[25,30)","M",18.0874033915298,"2031"
"10135","BLA","[30,35)","F",20.5838564484965,"2031"
"10136","BLA","[30,35)","M",32.1664693834635,"2031"
"10137","BLA","[35,40)","F",31.1860862058152,"2031"
"10138","BLA","[35,40)","M",57.1755258622561,"2031"
"10139","BLA","[40,45)","F",51.2835485136678,"2031"
"10140","BLA","[40,45)","M",94.889870078658,"2031"
"10141","BLA","[45,50)","F",78.9315083482251,"2031"
"10142","BLA","[45,50)","M",132.698116523689,"2031"
"10143","BLA","[50,55)","F",125.170243057475,"2031"
"10144","BLA","[50,55)","M",178.434147717749,"2031"
"10145","BLA","[55,60)","F",164.729491357816,"2031"
"10146","BLA","[55,60)","M",222.626107419124,"2031"
"10147","BLA","[60,65)","F",233.049002556981,"2031"
"10148","BLA","[60,65)","M",338.949596102969,"2031"
"10149","BLA","[65,70)","F",273.032022253707,"2031"
"10150","BLA","[65,70)","M",384.813298697895,"2031"
"10151","BLA","[70,75)","F",238.917176897815,"2031"
"10152","BLA","[70,75)","M",337.021886250515,"2031"
"10153","BLA","[75,80)","F",211.656102929791,"2031"
"10154","BLA","[75,80)","M",248.619927973847,"2031"
"10155","BLA","[80,85)","F",213.848173363381,"2031"
"10156","BLA","[80,85)","M",200.860895024759,"2031"
"10157","BLA","[85,90)","F",246.016286036263,"2031"
"10158","BLA","[85,90)","M",185.551659497043,"2031"
"10159","BLA","[90,95)","F",349.388971419847,"2031"
"10160","BLA","[90,95)","M",307.051651378399,"2031"
"10161","BLA","[95,100)","F",354.949200474664,"2031"
"10162","BLA","[95,100)","M",321.572914446342,"2031"
"10163","BLA","[100,105)","F",438.40322785623,"2031"
"10164","BLA","[100,105)","M",210.853841553767,"2031"
"10165","BLC","[0,5)","F",4.73934387314037,"2031"
"10166","BLC","[0,5)","M",5.47557667912904,"2031"
"10167","BLC","[5,10)","F",1.04803357530207,"2031"
"10168","BLC","[5,10)","M",1.01634959320791,"2031"
"10169","BLC","[10,15)","F",1.25912061444618,"2031"
"10170","BLC","[10,15)","M",1.13380962689926,"2031"
"10171","BLC","[15,20)","F",1.53228235215818,"2031"
"10172","BLC","[15,20)","M",2.84603272519429,"2031"
"10173","BLC","[20,25)","F",1.78727070784188,"2031"
"10174","BLC","[20,25)","M",3.63821928335883,"2031"
"10175","BLC","[25,30)","F",2.28749400598491,"2031"
"10176","BLC","[25,30)","M",3.93244696316176,"2031"
"10177","BLC","[30,35)","F",5.01409285848291,"2031"
"10178","BLC","[30,35)","M",6.98728771664919,"2031"
"10179","BLC","[35,40)","F",8.46142707894767,"2031"
"10180","BLC","[35,40)","M",13.749848177859,"2031"
"10181","BLC","[40,45)","F",16.4712645202803,"2031"
"10182","BLC","[40,45)","M",24.016663153926,"2031"
"10183","BLC","[45,50)","F",29.5667864804646,"2031"
"10184","BLC","[45,50)","M",37.6469662742003,"2031"
"10185","BLC","[50,55)","F",41.3951368744544,"2031"
"10186","BLC","[50,55)","M",48.6005983397537,"2031"
"10187","BLC","[55,60)","F",68.135290658314,"2031"
"10188","BLC","[55,60)","M",75.9860336991265,"2031"
"10189","BLC","[60,65)","F",154.301081705552,"2031"
"10190","BLC","[60,65)","M",185.186745862216,"2031"
"10191","BLC","[65,70)","F",302.576654670571,"2031"
"10192","BLC","[65,70)","M",353.472288420966,"2031"
"10193","BLC","[70,75)","F",301.689861027628,"2031"
"10194","BLC","[70,75)","M",335.614101249867,"2031"
"10195","BLC","[75,80)","F",297.093904239581,"2031"
"10196","BLC","[75,80)","M",276.334890292294,"2031"
"10197","BLC","[80,85)","F",290.860747981634,"2031"
"10198","BLC","[80,85)","M",211.916564488822,"2031"
"10199","BLC","[85,90)","F",434.714395809383,"2031"
"10200","BLC","[85,90)","M",306.384319620573,"2031"
"10201","BLC","[90,95)","F",664.338876301488,"2031"
"10202","BLC","[90,95)","M",522.268156426702,"2031"
"10203","BLC","[95,100)","F",564.11278720474,"2031"
"10204","BLC","[95,100)","M",425.475764147461,"2031"
"10205","BLC","[100,105)","F",289.535388754368,"2031"
"10206","BLC","[100,105)","M",176.375271631055,"2031"
"10207","CHI","[0,5)","F",5.32387744420779,"2031"
"10208","CHI","[0,5)","M",6.25112596359064,"2031"
"10209","CHI","[5,10)","F",1.45184738360203,"2031"
"10210","CHI","[5,10)","M",1.48745683810395,"2031"
"10211","CHI","[10,15)","F",1.31773353756514,"2031"
"10212","CHI","[10,15)","M",1.3304659149888,"2031"
"10213","CHI","[15,20)","F",1.57210160462532,"2031"
"10214","CHI","[15,20)","M",2.5319244266279,"2031"
"10215","CHI","[20,25)","F",3.5079819553731,"2031"
"10216","CHI","[20,25)","M",6.24728912853992,"2031"
"10217","CHI","[25,30)","F",6.10954192434055,"2031"
